step,hp,enemy,coin
19,1,2,2
38,2,2,2
51,0,1,2
33,1,2,2
26,1,2,2
33,2,2,2
22,2,2,2
18,2,2,2
56,2,2,2
74,2,2,2
35,2,2,2
20,1,2,2
25,1,2,2
30,1,2,2
22,2,2,2
23,2,2,2
42,1,2,2
54,1,2,2
26,1,2,2
22,2,2,2
43,2,2,2
29,2,2,2
47,2,2,2
25,1,2,2
28,2,3,2
31,2,2,2
22,2,2,2
40,1,2,2
58,2,2,2
35,1,2,2
44,2,2,2
57,1,2,2
33,1,2,2
105,2,1,2
57,2,2,2
23,2,2,2
23,1,2,2
26,2,2,2
33,1,2,2
23,2,2,2
31,2,2,2
79,1,0,1
25,2,2,2
17,2,2,2
82,1,1,2
34,1,2,2
31,1,2,2
23,2,3,2
36,2,2,2
28,1,2,2
34,1,2,2
29,1,2,2
45,1,2,2
31,2,3,2
30,1,2,2
29,1,2,2
35,2,2,2
29,1,2,2
28,2,2,2
40,1,2,2
25,1,2,3
19,2,2,2
35,2,2,2
25,1,2,2
29,1,2,2
45,1,2,2
33,2,2,2
18,2,2,2
32,2,2,2
67,1,1,2
23,2,2,2
23,2,2,2
37,1,2,2
27,2,2,2
55,2,1,2
54,2,2,2
42,2,2,2
91,1,1,2
20,2,2,2
25,1,2,2
36,1,2,2
36,1,2,2
46,1,2,2
33,1,2,2
57,1,2,2
62,1,2,2
21,2,2,2
23,2,2,2
31,1,2,2
18,2,2,2
31,2,2,2
30,1,2,2
25,1,2,2
33,2,2,2
35,2,2,2
32,2,2,2
21,1,2,2
38,1,2,2
36,1,2,2
37,2,2,2
48,1,2,2
67,1,2,2
47,1,2,2
21,1,2,2
19,1,2,2
18,1,2,2
29,2,2,2
49,0,0,2
28,1,2,2
33,1,2,2
33,2,2,2
40,2,2,2
51,2,3,2
26,1,2,2
41,2,2,2
34,2,2,2
79,1,1,2
27,2,3,2
21,2,2,2
34,1,2,2
33,1,2,2
105,1,0,2
19,1,2,2
40,2,2,2
22,2,2,2
21,1,2,2
33,2,2,2
32,2,2,2
24,2,2,2
88,2,2,2
38,1,2,2
33,2,2,2
37,2,2,2
74,1,1,2
94,1,1,2
26,1,2,2
24,1,2,2
26,1,2,2
105,1,1,2
30,2,2,2
26,1,2,2
73,1,2,2
37,2,2,2
23,1,2,2
35,0,1,2
30,1,2,2
26,2,2,2
57,2,2,2
22,1,2,2
32,2,2,2
33,2,2,2
36,2,2,2
66,2,0,1
34,1,2,2
23,2,2,2
51,1,2,2
31,1,2,2
26,1,2,2
30,2,3,2
28,2,2,2
29,1,2,2
22,1,2,2
18,1,2,2
26,1,2,2
28,1,2,2
37,1,2,2
21,1,2,2
49,2,2,2
24,1,2,2
48,2,2,2
22,2,2,2
26,2,2,2
39,1,2,2
22,2,2,2
32,2,2,2
35,1,2,2
29,1,2,2
48,1,2,2
22,2,2,2
31,1,2,2
21,2,2,2
24,2,2,2
86,2,1,1
44,2,3,2
39,2,2,2
37,2,2,2
26,1,2,2
28,1,2,2
18,2,2,2
27,2,2,2
51,1,2,2
29,2,2,2
23,1,2,2
27,1,2,2
31,2,2,2
50,2,2,2
38,1,2,2
31,1,2,2
28,1,2,2
38,1,2,2
37,2,2,2
34,1,2,2
42,1,2,2
29,1,2,2
28,2,2,2
26,2,2,2
19,2,2,2
32,1,2,2
44,1,2,2
48,1,2,2
36,1,2,2
31,2,2,2
33,1,2,2
26,1,2,2
19,1,2,2
23,1,2,2
25,1,2,2
22,2,2,2
35,1,2,2
22,2,2,2
41,2,2,2
31,2,2,2
21,1,2,2
34,1,2,2
18,2,2,2
20,1,2,2
23,1,2,2
34,2,2,2
25,2,2,2
23,1,2,2
26,2,2,2
23,2,2,2
24,1,2,2
90,1,1,2
26,1,2,2
28,1,2,2
32,1,2,2
29,1,2,2
24,1,2,2
38,2,2,2
19,2,2,2
58,1,2,2
20,1,2,2
22,1,2,2
105,2,2,0
30,1,2,2
27,2,3,2
24,1,2,2
22,1,2,2
38,1,2,2
31,2,2,2
24,1,2,2
22,2,2,2
24,1,2,2
36,1,2,2
18,1,2,2
23,2,2,2
28,2,2,2
35,1,2,2
68,1,2,2
31,2,2,2
27,1,2,2
31,2,2,2
18,2,2,2
34,1,2,2
61,0,1,2
31,2,2,2
29,2,2,2
38,1,2,2
23,2,2,2
70,1,2,2
31,2,2,2
30,2,2,2
32,1,2,2
25,1,2,2
35,1,2,2
41,2,2,2
20,2,2,2
17,2,2,2
27,2,2,2
23,1,2,2
37,2,2,2
46,2,2,2
22,2,2,2
39,1,2,2
23,2,2,2
29,2,2,2
21,1,2,2
28,1,2,2
105,2,2,0
39,2,2,2
41,2,2,2
27,1,2,2
29,1,2,2
42,2,2,2
44,2,2,2
27,1,2,2
28,2,2,2
29,2,2,2
29,1,2,2
39,2,2,2
25,1,2,2
42,2,2,2
26,1,2,2
105,2,1,2
48,1,2,2
21,2,2,2
26,2,2,2
36,2,2,2
27,1,2,2
23,1,2,2
25,2,2,2
30,1,2,2
24,1,2,2
49,1,2,2
33,1,2,2
25,2,2,2
53,2,1,2
24,2,2,2
35,1,2,2
19,1,2,2
29,1,2,2
33,1,2,2
49,1,2,2
105,2,0,1
44,2,2,2
26,1,2,2
38,1,2,2
20,1,2,2
24,1,2,2
44,1,2,2
32,2,2,2
19,2,2,2
32,2,2,2
31,1,2,2
70,1,1,2
47,2,2,2
47,2,2,2
25,2,2,2
105,1,2,0
29,1,2,2
33,1,2,2
42,2,2,2
48,2,2,2
26,1,2,2
29,1,2,2
28,2,2,2
23,1,2,2
22,2,2,3
26,2,2,2
41,2,2,2
105,1,1,1
21,2,2,2
45,1,2,2
26,1,2,2
28,2,2,2
52,1,2,2
46,1,2,2
50,2,2,2
99,2,0,1
39,2,2,2
22,1,2,2
23,1,2,2
24,2,2,2
29,2,2,2
38,2,2,2
52,2,2,2
105,2,3,0
45,1,2,2
25,2,2,2
30,2,2,2
70,2,2,2
85,2,1,2
20,1,2,2
44,1,2,2
105,1,2,0
23,2,2,2
41,1,2,2
16,1,2,2
105,1,1,1
29,1,2,2
29,2,2,2
42,2,3,2
40,2,2,2
21,1,2,2
40,1,2,2
21,1,2,2
46,1,2,2
68,1,2,2
32,1,2,2
21,1,2,2
27,2,2,2
17,1,2,2
36,2,2,2
36,2,2,2
32,2,3,2
34,2,2,2
43,2,2,2
22,2,2,2
26,2,2,2
33,1,2,2
26,1,2,2
27,1,2,2
53,1,2,2
32,1,2,2
34,2,2,2
24,1,2,2
30,2,2,2
25,1,2,2
21,2,2,2
25,1,2,2
36,2,2,2
25,1,2,2
25,2,2,2
38,2,2,2
27,2,2,2
40,1,2,2
50,1,2,2
21,2,2,2
24,2,2,2
28,1,2,2
30,1,2,2
25,2,2,2
38,2,2,2
20,1,2,2
26,2,2,2
29,2,2,2
28,2,2,2
27,2,2,2
47,2,2,2
30,1,2,2
23,1,2,2
34,2,2,2
31,2,2,2
19,2,2,2
26,1,2,2
61,1,2,1
48,2,2,2
33,2,2,2
28,1,2,2
41,1,2,2
90,1,0,1
23,2,2,2
35,1,2,2
28,1,2,2
23,2,2,2
20,1,2,2
25,1,2,2
61,2,2,2
49,2,2,1
20,2,2,2
29,1,2,2
37,1,2,2
47,1,2,2
43,2,2,2
42,1,2,2
21,1,2,2
39,1,2,2
32,1,2,2
22,2,2,2
30,2,2,2
22,2,2,2
34,2,2,2
27,2,2,2
23,2,2,2
39,1,2,2
22,1,2,2
32,1,2,2
19,2,2,2
52,1,2,2
30,2,2,2
36,2,2,2
38,2,2,2
27,1,2,2
30,1,2,2
25,2,2,2
23,2,2,2
38,1,2,2
27,1,2,2
51,2,1,2
22,1,2,2
23,1,2,2
61,2,2,2
19,2,3,2
23,1,2,2
58,2,2,2
59,1,1,2
25,2,2,2
34,2,2,2
40,2,2,2
33,2,2,2
45,1,2,2
16,2,2,2
24,2,2,2
30,2,2,2
27,2,2,2
35,2,2,2
105,2,1,2
39,2,2,2
22,1,2,2
37,1,2,2
18,1,2,2
26,2,2,2
27,1,2,2
36,1,2,2
43,1,2,2
24,2,2,2
28,2,2,2
41,2,2,2
29,2,2,2
25,2,2,2
37,2,2,2
35,2,2,2
32,2,2,2
28,2,2,2
39,2,2,2
23,1,2,2
26,1,2,2
42,0,1,2
20,2,2,2
27,2,2,2
26,2,2,2
25,2,2,2
97,2,1,2
24,1,2,2
31,1,2,2
26,2,2,2
17,2,2,2
39,2,2,2
18,1,2,2
58,1,2,2
31,1,2,2
25,1,2,2
31,2,2,2
32,2,2,2
19,2,2,2
20,1,2,2
23,2,2,2
34,2,2,2
49,0,1,2
79,1,1,2
30,2,2,2
17,1,2,2
32,2,2,2
28,2,2,2
40,2,2,2
25,1,2,2
23,1,2,2
21,2,2,2
20,1,2,2
30,2,2,2
26,1,2,2
28,2,2,2
25,1,2,2
31,2,2,2
22,1,2,2
36,2,2,2
31,1,2,2
30,1,2,2
28,2,2,2
28,1,2,2
35,1,2,2
30,2,2,2
21,1,2,2
20,1,2,2
18,2,2,2
30,1,2,2
21,1,2,2
26,1,2,2
35,1,2,2
38,2,2,2
105,1,1,2
26,1,2,2
105,1,0,1
32,1,2,2
36,2,2,2
32,2,2,2
24,2,2,2
30,2,2,2
43,2,2,2
40,2,2,2
28,1,2,2
71,0,1,2
22,1,2,2
31,2,2,2
25,2,2,2
105,2,1,1
46,1,2,2
39,2,2,2
43,2,2,2
37,1,2,2
30,1,2,2
28,1,2,2
28,2,2,2
61,2,2,2
27,2,2,2
28,1,2,2
42,2,2,2
71,2,2,2
53,1,2,2
41,1,2,2
31,1,2,2
29,1,2,2
41,1,2,2
53,1,2,2
30,2,2,2
29,2,2,2
22,2,2,2
37,1,2,2
47,2,2,2
30,2,2,2
84,1,0,1
32,2,2,2
105,2,0,1
21,1,2,2
51,2,2,2
28,2,2,2
28,1,2,2
32,0,1,3
16,0,1,3
26,1,2,2
40,2,2,2
28,1,2,2
22,1,2,2
23,1,2,2
52,1,1,1
23,2,2,2
49,2,2,2
31,1,2,2
25,2,2,2
38,1,2,2
22,1,2,2
34,1,2,2
33,2,2,2
24,1,2,2
20,2,2,2
27,2,3,2
65,2,2,2
37,2,2,2
34,1,2,2
25,2,2,2
31,2,2,2
32,1,2,2
31,1,2,2
26,2,2,2
30,1,2,2
32,2,2,2
36,1,2,2
26,1,2,2
29,1,2,2
30,1,2,2
37,2,2,2
24,2,2,2
31,1,2,2
25,2,2,2
25,2,2,2
20,2,2,2
32,2,3,2
21,1,2,2
58,1,2,2
36,2,2,2
22,1,2,2
17,1,2,2
21,1,2,2
30,1,2,2
25,1,2,2
39,1,2,2
26,1,2,2
105,2,1,2
28,2,2,2
28,1,2,2
40,1,2,2
28,1,2,2
30,1,2,2
30,1,2,2
37,2,2,2
26,2,2,2
36,2,2,2
28,2,2,2
47,1,2,2
19,2,2,2
20,1,2,2
31,2,2,2
23,1,2,2
54,1,2,2
30,2,2,2
33,1,2,2
26,2,2,2
26,2,2,2
35,2,2,2
22,2,2,2
105,1,2,0
83,1,1,1
29,2,3,1
43,1,2,2
73,1,1,2
23,2,2,2
21,2,2,2
18,2,2,2
22,1,2,2
35,1,2,2
36,1,2,2
46,2,2,2
33,1,2,2
37,1,2,2
32,2,2,2
22,2,2,2
19,2,2,2
34,1,2,2
23,1,2,2
29,1,2,2
25,2,2,2
78,2,2,2
27,2,2,2
30,1,2,2
29,0,1,2
34,2,2,2
23,1,2,2
20,1,2,2
30,2,2,2
44,1,2,2
25,1,2,2
28,2,2,2
22,1,2,2
35,1,2,2
26,2,2,2
32,2,2,2
37,1,2,2
22,2,2,2
28,2,2,2
19,2,2,2
34,1,2,2
48,2,2,2
34,2,2,2
83,2,2,2
31,2,2,2
27,1,2,2
28,2,2,2
33,2,2,2
35,2,2,2
25,2,2,2
38,1,2,2
20,1,2,2
29,2,2,2
105,1,1,0
22,1,2,2
25,2,2,2
22,1,2,2
32,2,2,2
22,1,2,2
30,2,2,2
44,1,2,2
28,1,2,2
27,2,2,2
22,1,2,2
25,1,2,2
26,2,2,2
30,2,2,2
27,1,2,2
23,2,2,2
30,1,2,2
30,2,2,2
36,2,2,2
29,1,2,2
82,1,2,2
24,1,2,2
31,1,2,2
23,2,2,2
32,1,2,2
34,2,2,2
48,1,2,2
30,2,2,2
25,2,2,2
32,1,2,2
27,2,2,2
34,1,2,2
37,2,2,2
23,1,2,2
26,2,2,2
66,1,2,2
29,1,2,2
23,1,2,2
20,2,2,2
21,2,2,2
31,2,2,2
43,2,2,2
29,2,2,2
18,2,2,2
35,1,2,2
28,1,2,2
28,2,2,2
28,2,2,2
32,1,2,2
34,1,2,2
32,2,2,2
28,1,2,2
19,2,2,2
37,1,2,2
39,2,2,2
24,1,2,2
30,2,2,2
30,2,2,2
24,2,2,2
43,1,2,2
20,1,2,2
41,2,2,2
42,2,2,2
47,1,2,2
62,1,2,2
22,1,2,2
24,1,2,2
34,2,2,2
18,2,2,2
29,2,2,2
47,1,2,2
35,0,1,2
33,1,2,2
25,2,2,2
33,1,2,2
31,1,2,2
24,2,2,2
27,1,2,2
30,1,2,2
31,2,2,2
39,1,2,2
45,2,2,2
