step,hp,enemy,coin
21,1,2,2
35,2,2,2
30,2,2,2
26,1,2,2
43,1,2,2
42,2,2,2
34,2,2,2
41,2,2,2
22,2,2,2
21,2,2,2
31,2,2,2
38,1,2,2
22,2,2,2
25,1,2,2
36,2,2,2
40,2,2,2
28,2,2,2
37,2,2,2
47,1,2,2
26,1,2,2
35,1,2,2
33,2,2,2
32,1,2,2
24,1,2,2
25,2,2,2
98,1,0,1
33,1,2,2
31,2,2,2
105,2,2,1
34,2,2,2
32,1,2,2
32,1,2,2
35,2,3,2
34,2,2,2
25,1,2,2
43,2,2,2
27,2,2,2
25,2,2,2
31,1,2,2
21,2,2,2
30,1,2,2
24,1,2,2
26,2,2,2
18,2,2,2
19,2,2,2
31,2,2,2
34,2,2,2
43,1,2,2
27,1,2,2
25,1,2,2
20,1,2,2
24,2,3,2
35,1,2,2
29,1,2,2
30,2,2,2
24,1,2,2
39,2,2,2
25,1,2,2
47,1,2,2
29,1,2,2
28,1,2,2
32,1,2,2
25,2,2,2
55,2,2,2
37,2,2,2
81,1,0,1
23,2,2,2
21,1,2,2
17,2,2,2
37,1,2,2
66,2,2,2
28,2,2,2
35,1,2,2
34,2,2,2
24,1,2,2
45,1,2,2
19,1,2,2
20,1,2,2
37,2,2,2
18,1,2,2
28,2,2,2
33,1,2,2
105,1,0,0
21,2,2,2
39,1,2,2
32,1,2,2
25,1,2,2
36,1,2,2
18,1,2,2
22,2,2,2
24,1,2,2
40,2,2,2
42,2,2,2
28,1,2,2
40,1,2,2
35,1,2,2
28,2,2,2
46,2,2,2
25,1,2,2
21,1,2,2
23,1,2,2
25,2,2,2
27,2,2,2
26,1,2,2
43,1,2,1
22,1,2,2
37,2,2,2
53,2,2,2
91,1,2,2
105,1,1,2
26,2,2,2
36,1,2,2
22,1,2,2
26,1,2,2
28,1,2,2
25,1,2,2
33,2,2,2
23,2,2,2
22,2,2,2
32,1,2,2
32,2,2,2
35,2,2,2
29,2,2,2
41,2,3,2
62,2,2,2
21,2,2,2
36,2,2,2
103,1,2,2
31,2,2,2
40,2,2,2
34,1,2,2
28,2,2,2
48,2,2,2
28,2,2,2
23,1,2,2
58,1,2,2
23,1,2,2
19,1,2,2
43,2,2,2
36,1,2,2
35,1,2,2
25,1,2,2
50,1,2,2
37,2,2,2
39,2,2,2
32,1,2,2
25,1,2,2
69,2,3,1
35,1,2,2
20,2,2,2
31,2,2,2
25,2,2,2
34,1,2,2
30,2,2,2
32,2,2,2
25,2,2,2
17,1,2,2
29,1,2,2
24,0,1,2
105,2,1,2
34,1,2,2
32,1,2,2
40,1,2,2
22,2,2,2
23,2,2,2
23,1,2,2
40,2,2,2
34,2,2,2
23,1,2,2
29,2,2,2
74,1,0,1
85,2,1,2
28,1,2,2
26,1,2,2
48,1,2,2
20,1,2,2
33,1,2,2
27,1,2,2
25,1,2,2
38,2,2,2
33,1,2,2
28,2,2,2
39,2,2,2
48,2,2,2
28,2,2,2
26,2,2,2
19,1,2,2
42,1,2,2
27,2,2,2
30,1,2,2
34,2,2,2
20,2,2,2
105,1,2,1
42,2,2,2
26,1,2,2
21,2,2,2
40,2,2,2
19,2,2,2
23,1,2,2
27,1,2,2
33,1,2,2
23,2,2,2
105,2,1,2
26,1,2,2
39,2,2,2
32,2,2,2
16,1,2,2
32,1,2,2
36,2,2,2
32,1,2,2
25,1,2,2
25,1,2,2
31,2,2,2
37,2,2,2
24,2,2,2
19,2,2,2
26,2,2,2
24,2,2,2
34,2,2,2
26,1,2,2
26,2,2,2
31,2,2,2
26,2,2,2
54,1,2,2
19,2,2,2
31,2,2,2
26,2,2,2
37,1,2,2
64,1,2,2
42,2,2,2
47,2,2,2
26,1,2,2
33,2,2,2
21,1,2,2
32,2,3,2
21,1,2,2
49,2,2,2
22,2,2,2
105,2,1,2
35,2,2,2
21,2,2,2
22,1,2,2
22,2,2,2
26,2,2,2
39,2,2,2
25,1,2,2
32,2,2,2
50,2,2,1
33,2,2,2
22,2,2,2
49,1,2,2
24,2,2,2
27,1,2,2
105,1,1,2
25,1,2,2
32,2,2,2
21,2,2,2
25,2,2,2
28,1,2,2
18,1,2,2
30,2,2,2
43,2,2,2
59,1,1,2
33,2,2,2
25,2,2,2
34,1,2,2
23,2,2,2
37,1,2,2
32,2,2,2
105,1,1,0
34,1,2,2
32,1,2,2
34,2,2,2
34,2,2,2
65,1,2,1
36,1,2,2
29,2,2,2
19,1,2,2
27,1,2,2
46,1,2,2
25,2,2,2
29,2,2,2
26,2,2,2
37,2,2,2
21,1,2,2
60,1,2,2
19,2,2,2
46,2,2,2
43,2,2,2
27,1,2,2
26,2,2,2
28,1,2,2
25,2,2,2
22,2,2,2
73,2,2,2
33,1,2,2
28,1,2,2
27,2,2,2
46,1,2,2
29,1,2,2
26,2,2,2
31,1,2,2
45,2,2,2
48,2,2,2
37,1,2,2
17,1,2,2
31,1,2,2
37,2,2,2
28,2,2,2
64,2,2,2
43,1,2,2
20,1,2,2
24,2,2,2
22,2,2,2
27,1,2,2
28,2,2,2
28,2,2,2
22,2,2,2
43,1,2,2
32,2,2,2
26,1,2,2
36,1,2,2
30,1,2,2
30,1,2,2
27,2,2,2
33,2,2,2
35,2,2,2
23,2,2,2
34,2,2,2
23,1,2,2
38,2,2,2
24,1,2,2
34,1,2,2
33,2,2,2
23,1,2,2
33,1,2,2
52,2,2,2
21,2,2,2
31,1,2,2
24,1,2,2
30,1,2,2
15,1,2,2
105,2,0,1
29,1,2,2
22,1,2,2
42,2,2,2
24,1,2,2
28,1,2,2
62,2,2,2
21,2,2,2
28,2,2,2
30,2,2,2
49,1,2,2
45,1,2,2
33,2,2,2
18,2,2,2
25,2,2,2
32,1,2,2
40,1,2,2
27,2,2,2
37,2,2,2
27,2,2,2
105,1,2,0
31,2,2,2
49,1,2,2
32,2,2,2
23,2,2,2
23,1,2,2
52,2,2,2
27,1,2,2
19,2,2,2
43,1,2,2
56,1,1,2
21,1,2,2
62,0,1,2
28,1,2,2
31,2,2,2
46,1,2,2
33,2,2,2
23,1,2,2
24,2,2,2
45,1,2,2
20,2,2,2
37,1,2,2
36,1,2,2
17,2,2,2
31,2,2,2
23,1,2,2
105,2,0,1
24,1,2,2
32,1,2,2
45,1,2,2
25,1,2,2
27,1,2,2
22,1,2,2
41,2,2,2
48,1,2,2
45,1,2,2
48,1,2,2
16,2,2,2
55,1,2,2
30,2,2,2
37,2,2,2
37,2,2,2
28,1,2,2
24,1,2,2
50,1,1,2
20,1,2,2
36,1,2,2
45,2,2,2
32,2,2,2
22,2,2,2
56,1,2,2
105,2,2,0
50,1,2,2
42,1,2,2
31,1,2,2
20,1,2,2
23,1,2,2
31,1,2,2
22,1,2,2
28,1,2,2
26,2,2,2
27,2,2,2
23,1,2,2
43,1,2,2
29,1,2,2
100,0,0,2
39,2,2,2
30,1,2,2
35,1,2,2
38,0,1,2
75,1,2,2
27,2,2,2
30,2,2,2
21,1,2,2
22,1,2,2
40,2,2,2
27,1,2,2
21,1,2,2
18,1,2,2
46,2,2,2
88,1,1,2
24,1,2,2
28,2,2,2
42,1,2,2
30,1,2,2
23,1,2,2
19,2,2,2
39,2,2,2
23,2,2,2
30,2,2,2
25,1,2,2
27,1,2,2
26,2,2,2
30,1,2,2
20,2,2,2
25,1,2,2
29,2,2,2
32,2,2,2
44,1,2,2
21,2,2,2
31,1,2,2
19,1,2,2
21,1,2,2
