step,hp,enemy,coin
31,2,2,2
23,2,2,2
87,1,1,2
24,1,2,2
21,2,2,2
49,1,2,2
25,2,2,2
23,1,2,2
23,2,2,2
27,2,2,2
34,2,2,2
29,1,2,2
39,1,2,2
29,1,2,2
36,1,2,2
26,1,2,2
21,1,2,2
31,2,2,2
28,2,2,2
23,1,2,2
92,2,2,2
28,2,2,2
26,1,2,2
39,1,2,2
19,1,2,2
23,2,2,2
63,1,1,2
33,1,2,2
21,2,2,2
23,2,2,2
69,1,1,2
53,2,2,2
24,2,2,2
35,1,2,2
28,2,2,2
42,2,2,2
73,1,1,2
32,1,2,2
88,1,1,2
48,0,1,2
38,1,2,2
30,2,2,2
21,2,2,2
20,1,2,2
21,1,2,2
28,2,2,2
30,1,2,2
24,2,2,2
105,1,0,1
67,1,2,2
37,2,2,2
18,1,2,2
105,2,1,1
35,1,2,2
36,2,2,2
20,1,2,2
31,1,2,2
20,1,2,2
27,2,2,2
25,1,2,2
28,1,2,2
32,1,2,2
30,2,2,2
24,1,2,2
34,2,2,2
31,2,2,2
24,1,2,2
19,2,2,2
38,1,2,2
31,1,2,2
25,1,2,2
32,2,2,2
24,2,2,2
29,1,2,2
33,1,2,2
38,2,2,2
36,1,2,2
34,1,2,2
53,2,2,2
32,2,2,2
59,1,2,2
37,1,2,2
27,1,2,2
37,1,2,2
83,1,0,1
28,2,2,2
105,2,2,1
28,2,2,2
25,2,2,2
37,2,2,2
26,2,2,2
26,1,2,2
40,1,2,2
38,2,2,2
23,2,2,2
29,1,2,2
23,1,2,2
40,1,2,2
41,2,2,2
23,1,2,2
24,1,2,2
36,2,2,2
57,1,0,1
19,1,2,2
27,2,2,2
49,1,2,2
28,2,2,2
30,2,2,2
26,1,2,2
26,2,2,2
25,2,2,2
22,1,2,2
32,2,2,2
30,2,2,2
33,2,2,2
29,2,2,2
22,1,2,2
65,2,2,2
34,2,2,2
43,1,2,2
36,2,2,2
20,1,2,2
33,1,2,2
32,1,2,2
26,2,2,2
25,2,2,2
24,2,2,2
35,2,2,2
26,2,2,2
30,1,2,2
43,2,2,2
26,1,2,2
25,2,2,2
25,1,2,2
28,1,2,2
37,1,2,2
26,2,2,2
31,1,2,2
25,1,2,2
32,0,1,2
28,1,2,2
45,2,2,2
38,1,2,2
22,2,2,2
88,1,1,2
16,2,2,2
24,2,2,2
27,1,2,2
52,2,2,2
30,2,2,2
19,2,2,2
34,1,2,2
33,2,2,2
28,2,2,2
16,1,2,2
29,1,2,2
51,0,1,2
45,2,2,2
33,1,2,2
46,2,2,2
29,2,2,2
25,2,2,2
24,1,2,2
27,2,2,2
19,2,2,2
21,1,2,2
32,1,2,2
105,2,0,1
33,1,2,2
27,2,2,2
41,1,2,2
19,1,2,2
19,2,2,2
22,1,2,2
33,1,2,2
21,0,1,3
29,1,2,2
32,1,2,2
49,1,2,2
82,1,1,2
75,0,0,2
20,1,2,2
26,1,2,2
22,1,2,2
22,2,2,2
40,2,2,2
24,1,2,2
74,2,2,2
66,2,2,1
29,1,2,2
35,2,2,2
26,2,2,2
34,2,2,2
36,2,2,2
28,1,2,2
26,1,2,2
38,1,2,2
23,1,2,2
36,1,2,2
23,2,2,2
41,2,2,2
43,2,2,2
39,1,2,2
38,1,2,2
20,2,2,2
25,1,2,2
20,1,2,2
28,1,2,2
19,1,2,2
37,2,2,2
31,2,2,2
32,1,2,2
29,2,2,2
44,1,2,2
22,2,2,2
48,1,2,2
22,1,2,2
29,0,1,2
19,2,2,2
32,0,1,2
50,1,2,2
30,2,2,2
31,1,2,2
33,1,2,2
22,2,2,2
105,2,0,1
38,1,2,2
31,2,2,2
25,2,2,2
77,1,2,2
25,2,2,2
81,1,1,2
22,2,2,2
59,2,2,2
37,2,2,2
26,2,3,2
34,1,2,2
35,1,2,2
25,1,2,2
23,1,2,2
27,2,2,2
42,2,2,2
34,2,2,2
44,2,2,2
25,1,2,2
24,1,2,2
62,2,2,2
20,2,2,2
20,2,2,2
35,1,2,2
23,1,2,2
25,1,2,2
21,1,2,2
32,1,2,2
20,1,2,3
17,1,2,2
39,2,2,2
22,2,2,2
33,1,2,2
52,2,2,2
34,2,2,2
32,1,2,2
21,1,2,2
40,1,1,2
23,1,2,2
42,1,2,2
26,1,2,2
35,1,2,2
31,2,2,2
32,1,2,2
28,2,2,2
58,2,2,2
38,2,2,2
31,1,2,2
105,1,0,1
44,1,2,2
58,1,2,2
36,2,3,2
27,2,2,2
20,1,2,2
27,1,2,2
21,1,2,2
43,1,2,2
33,1,2,2
25,1,2,2
29,2,2,2
25,1,2,2
28,2,2,2
31,2,2,2
22,1,2,2
41,2,2,2
63,1,2,2
43,0,0,2
18,1,2,2
45,2,2,2
26,1,2,2
20,2,2,2
